moodys_bvd_id,company_name,risk_level,sector,year,Join_Year,esg_overall,esg_industry_adjusted,env_score,env_weight,social_score,social_weight,gov_score,gov_weight,industry_min,industry_max
US120288940L,"Wheels, Incorporated",Do not source,Business Services,2025,2026,5.0,4.0,7.0,5.0,4.0,35.0,5.0,60.0,3.0,8.0
US123449361L,Fenwick & West LLP,Take caution,Business Services,2023,2024,5.0,5.0,5.0,5.0,5.0,28.0,6.0,67.0,3.0,8.0
US123449361L,Fenwick & West LLP,Take caution,Business Services,2024,2025,5.0,4.0,7.0,5.0,4.0,28.0,5.0,67.0,3.0,8.0
US123449361L,Fenwick & West LLP,Take caution,Business Services,2025,2026,5.0,4.0,7.0,5.0,4.0,28.0,5.0,67.0,3.0,8.0
US126057633L,Isaac Holdings LLC,Do not source,Business Services,2023,2024,5.0,4.0,5.0,5.0,5.0,35.0,5.0,60.0,3.0,8.0
US126057633L,Isaac Holdings LLC,Do not source,Business Services,2024,2025,5.0,4.0,7.0,5.0,4.0,35.0,5.0,60.0,3.0,8.0
US126057633L,Isaac Holdings LLC,Do not source,Business Services,2025,2026,5.0,4.0,7.0,5.0,4.0,35.0,5.0,60.0,3.0,8.0
US126391534L,"Castle Hill Technologies, Inc.",Take caution,Business Services,2023,2024,6.0,7.0,6.0,17.0,6.0,25.0,5.0,58.0,2.0,7.0
US126391534L,"Castle Hill Technologies, Inc.",Take caution,Business Services,2024,2025,6.0,7.0,3.0,17.0,8.0,25.0,5.0,58.0,2.0,7.0
US126391534L,"Castle Hill Technologies, Inc.",Take caution,Business Services,2025,2026,6.0,7.0,3.0,17.0,8.0,25.0,5.0,58.0,2.0,7.0
US126457035L,Bowman and Brooke LLP,Take caution,Business Services,2023,2024,5.0,4.0,5.0,5.0,5.0,28.0,6.0,67.0,3.0,8.0
US126457035L,Bowman and Brooke LLP,Take caution,Business Services,2024,2025,5.0,5.0,7.0,5.0,4.0,28.0,6.0,67.0,3.0,8.0
US126457035L,Bowman and Brooke LLP,Take caution,Business Services,2025,2026,5.0,5.0,7.0,5.0,4.0,28.0,6.0,67.0,3.0,8.0
US126779481L,TRI City Mechanical Contractors INC,Take caution,Construction,2023,2024,5.0,3.0,5.0,5.0,5.0,28.0,5.0,67.0,3.0,8.0
US126779481L,TRI City Mechanical Contractors INC,Take caution,Construction,2024,2025,5.0,4.0,7.0,5.0,2.0,28.0,6.0,67.0,3.0,8.0
US126779481L,TRI City Mechanical Contractors INC,Take caution,Construction,2025,2026,5.0,4.0,7.0,5.0,2.0,28.0,6.0,67.0,3.0,8.0
US127032691L,"Delcrest Medical Supplies, L.L.C.",Take caution,Retail,2023,2024,5.0,7.0,5.0,12.0,5.0,47.0,5.0,41.0,3.0,7.0
US127032691L,"Delcrest Medical Supplies, L.L.C.",Take caution,Retail,2024,2025,5.0,7.0,0.0,12.0,7.0,47.0,5.0,41.0,3.0,7.0
US127032691L,"Delcrest Medical Supplies, L.L.C.",Take caution,Retail,2025,2026,5.0,7.0,0.0,12.0,7.0,47.0,5.0,41.0,3.0,7.0
US127208691L,"Strategic Connections, Inc.",Take caution,Construction,2023,2024,5.0,6.0,5.0,30.0,5.0,35.0,5.0,35.0,2.0,8.0
US127208691L,"Strategic Connections, Inc.",Take caution,Construction,2024,2025,5.0,5.0,5.0,30.0,5.0,35.0,5.0,35.0,2.0,8.0
US127208691L,"Strategic Connections, Inc.",Take caution,Construction,2025,2026,5.0,5.0,5.0,30.0,5.0,35.0,5.0,35.0,2.0,8.0
US127234011L,Premiere Communications & Consulting INC,Take caution,Construction,2023,2024,5.0,6.0,5.0,30.0,5.0,35.0,5.0,35.0,2.0,8.0
US127234011L,Premiere Communications & Consulting INC,Take caution,Construction,2024,2025,5.0,6.0,5.0,30.0,5.0,35.0,6.0,35.0,2.0,8.0
US127234011L,Premiere Communications & Consulting INC,Take caution,Construction,2025,2026,5.0,6.0,5.0,30.0,5.0,35.0,6.0,35.0,2.0,8.0
US127241976L,"Gill's Process Control, Inc.",Take caution,Computer Software,2023,2024,4.0,1.0,4.0,5.0,4.0,53.0,6.0,42.0,3.0,7.0
US127241976L,"Gill's Process Control, Inc.",Take caution,Computer Software,2024,2025,4.0,1.0,7.0,5.0,2.0,53.0,6.0,42.0,3.0,7.0
US127241976L,"Gill's Process Control, Inc.",Take caution,Computer Software,2025,2026,4.0,1.0,7.0,5.0,2.0,53.0,6.0,42.0,3.0,7.0
US127283136L,"Mechanical Specialties Contractors, Inc.",Take caution,Construction,2023,2024,5.0,3.0,5.0,5.0,5.0,28.0,5.0,67.0,3.0,8.0
US127283136L,"Mechanical Specialties Contractors, Inc.",Take caution,Construction,2024,2025,5.0,3.0,6.0,5.0,2.0,28.0,6.0,67.0,3.0,8.0
US127283136L,"Mechanical Specialties Contractors, Inc.",Take caution,Construction,2025,2026,5.0,3.0,6.0,5.0,2.0,28.0,6.0,67.0,3.0,8.0
US127301024L,"ONE World, Inc.",Take caution,Computer Software,2023,2024,3.0,2.0,3.0,16.0,3.0,47.0,6.0,37.0,2.0,7.0
US127301024L,"ONE World, Inc.",Take caution,Computer Software,2024,2025,3.0,2.0,4.0,16.0,1.0,47.0,6.0,37.0,2.0,7.0
US127301024L,"ONE World, Inc.",Take caution,Computer Software,2025,2026,3.0,2.0,4.0,16.0,1.0,47.0,6.0,37.0,2.0,7.0
US127337905L,Reed-Lane INC,Do not source,Business Services,2023,2024,5.0,5.0,5.0,5.0,5.0,35.0,5.0,60.0,3.0,8.0
US127337905L,Reed-Lane INC,Do not source,Business Services,2024,2025,5.0,4.0,7.0,5.0,4.0,35.0,6.0,60.0,3.0,8.0
US127337905L,Reed-Lane INC,Do not source,Business Services,2025,2026,5.0,4.0,7.0,5.0,4.0,35.0,6.0,60.0,3.0,8.0
US127535550L,Davis Polk & Wardwell LLP,Do not source,Business Services,2023,2024,5.0,4.0,5.0,5.0,5.0,28.0,5.0,67.0,3.0,8.0
US127535550L,Davis Polk & Wardwell LLP,Do not source,Business Services,2024,2025,5.0,5.0,7.0,5.0,4.0,28.0,5.0,67.0,3.0,8.0
US127535550L,Davis Polk & Wardwell LLP,Do not source,Business Services,2025,2026,5.0,5.0,7.0,5.0,4.0,28.0,5.0,67.0,3.0,8.0
US127606977L,"Paul, Weiss, Rifkind, Wharton & Garrison LLP",Do not source,Business Services,2023,2024,5.0,5.0,5.0,5.0,5.0,28.0,5.0,67.0,3.0,8.0
US127606977L,"Paul, Weiss, Rifkind, Wharton & Garrison LLP",Do not source,Business Services,2024,2025,5.0,4.0,7.0,5.0,4.0,28.0,5.0,67.0,3.0,8.0
US127606977L,"Paul, Weiss, Rifkind, Wharton & Garrison LLP",Do not source,Business Services,2025,2026,5.0,4.0,7.0,5.0,4.0,28.0,5.0,67.0,3.0,8.0
US127610844L,"Amex Services, Inc.",Take caution,Business Services,2023,2024,5.0,5.0,5.0,5.0,5.0,35.0,5.0,60.0,3.0,8.0
US127610844L,"Amex Services, Inc.",Take caution,Business Services,2024,2025,5.0,4.0,7.0,5.0,4.0,35.0,6.0,60.0,3.0,8.0
US127610844L,"Amex Services, Inc.",Take caution,Business Services,2025,2026,5.0,4.0,7.0,5.0,4.0,35.0,6.0,60.0,3.0,8.0
US127658529L,"Mckinsey & Company, Inc. United States",Take caution,Business Services,2023,2024,4.0,2.0,4.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
US127658529L,"Mckinsey & Company, Inc. United States",Take caution,Business Services,2024,2025,4.0,2.0,10.0,5.0,3.0,51.0,5.0,44.0,3.0,7.0
US127738269L,"ZS Associates, Inc.",Take caution,Business Services,2023,2024,4.0,1.0,4.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
US127738269L,"ZS Associates, Inc.",Take caution,Business Services,2024,2025,4.0,1.0,7.0,5.0,2.0,51.0,5.0,44.0,3.0,7.0
US127738269L,"ZS Associates, Inc.",Take caution,Business Services,2025,2026,4.0,1.0,7.0,5.0,2.0,51.0,5.0,44.0,3.0,7.0
US127800281L,Contract Pharmacal Corp.,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,1.0,3.0,9.0,3.0,58.0,5.0,33.0,2.0,6.0
US127800281L,Contract Pharmacal Corp.,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,2.0,1.0,0.0,9.0,1.0,58.0,5.0,33.0,2.0,6.0
US127800281L,Contract Pharmacal Corp.,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2025,2026,2.0,1.0,0.0,9.0,1.0,58.0,5.0,33.0,2.0,6.0
US127823918L,"Metabolon, Inc.",Take caution,Business Services,2023,2024,5.0,3.0,5.0,5.0,5.0,51.0,5.0,44.0,3.0,7.0
US127823918L,"Metabolon, Inc.",Take caution,Business Services,2024,2025,5.0,3.0,7.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
US127823918L,"Metabolon, Inc.",Take caution,Business Services,2025,2026,5.0,3.0,7.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
US127845767L,"Avid Solutions, Inc.",Take caution,"Industrial, Electric & Electronic Machinery",2023,2024,3.0,1.0,3.0,13.0,3.0,40.0,5.0,47.0,3.0,6.0
US127845767L,"Avid Solutions, Inc.",Take caution,"Industrial, Electric & Electronic Machinery",2024,2025,4.0,2.0,7.0,13.0,0.0,40.0,5.0,47.0,3.0,6.0
US127845767L,"Avid Solutions, Inc.",Take caution,"Industrial, Electric & Electronic Machinery",2025,2026,4.0,2.0,7.0,13.0,0.0,40.0,5.0,47.0,3.0,6.0
US127856634L,BGB Communications LLC,Take caution,Business Services,2023,2024,4.0,1.0,4.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
US127856634L,BGB Communications LLC,Take caution,Business Services,2024,2025,4.0,1.0,7.0,5.0,2.0,51.0,5.0,44.0,3.0,7.0
US127856634L,BGB Communications LLC,Take caution,Business Services,2025,2026,4.0,1.0,7.0,5.0,2.0,51.0,5.0,44.0,3.0,7.0
US128131008L,"Morgan, Lewis & Bockius LLP",Take caution,Business Services,2023,2024,6.0,5.0,6.0,5.0,6.0,28.0,6.0,67.0,3.0,8.0
US128131008L,"Morgan, Lewis & Bockius LLP",Take caution,Business Services,2024,2025,5.0,5.0,8.0,5.0,5.0,28.0,6.0,67.0,3.0,8.0
US128131008L,"Morgan, Lewis & Bockius LLP",Take caution,Business Services,2025,2026,5.0,5.0,8.0,5.0,5.0,28.0,6.0,67.0,3.0,8.0
US128133689L,"Sharp Packaging Services, LLC",Take caution,"Wood, Furniture & Paper Manufacturing",2023,2024,3.0,0.0,3.0,55.0,3.0,12.0,6.0,33.0,3.0,7.0
US128133689L,"Sharp Packaging Services, LLC",Take caution,"Wood, Furniture & Paper Manufacturing",2024,2025,3.0,0.0,1.0,55.0,3.0,12.0,5.0,33.0,3.0,7.0
US128133689L,"Sharp Packaging Services, LLC",Take caution,"Wood, Furniture & Paper Manufacturing",2025,2026,3.0,0.0,1.0,55.0,3.0,12.0,5.0,33.0,3.0,7.0
US128468907L,Messer Construction CO,Take caution,Construction,2023,2024,5.0,6.0,5.0,17.0,5.0,25.0,6.0,58.0,2.0,7.0
US128468907L,Messer Construction CO,Take caution,Construction,2024,2025,5.0,5.0,3.0,17.0,4.0,25.0,5.0,58.0,2.0,7.0
US128468907L,Messer Construction CO,Take caution,Construction,2025,2026,5.0,5.0,3.0,17.0,4.0,25.0,5.0,58.0,2.0,7.0
US128650849L,Blue Mountain Quality Resources LLC,Take caution,Computer Software,2023,2024,4.0,4.0,4.0,16.0,4.0,47.0,6.0,37.0,2.0,7.0
US128650849L,Blue Mountain Quality Resources LLC,Take caution,Computer Software,2024,2025,4.0,3.0,4.0,16.0,2.0,47.0,5.0,37.0,2.0,7.0
US128650849L,Blue Mountain Quality Resources LLC,Take caution,Computer Software,2025,2026,4.0,3.0,4.0,16.0,2.0,47.0,5.0,37.0,2.0,7.0
US129282354L,Mission Pharmacal Company,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,1.0,3.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
US129282354L,Mission Pharmacal Company,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,0.0,8.0,5.0,1.0,47.0,5.0,48.0,3.0,7.0
US129282354L,Mission Pharmacal Company,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2025,2026,3.0,0.0,8.0,5.0,1.0,47.0,5.0,48.0,3.0,7.0
US129429338L,Platinum Press,Take caution,Printing & Publishing,2023,2024,3.0,2.0,3.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
US129429338L,Platinum Press,Take caution,Printing & Publishing,2024,2025,3.0,2.0,0.0,5.0,2.0,47.0,5.0,48.0,3.0,7.0
US129429338L,Platinum Press,Take caution,Printing & Publishing,2025,2026,3.0,2.0,0.0,5.0,2.0,47.0,5.0,48.0,3.0,7.0
US129520515L,"Altair Global Services, LLC",Do not source,Business Services,2023,2024,5.0,4.0,5.0,5.0,5.0,35.0,5.0,60.0,3.0,8.0
US129520515L,"Altair Global Services, LLC",Do not source,Business Services,2024,2025,5.0,4.0,7.0,5.0,4.0,35.0,5.0,60.0,3.0,8.0
US129520515L,"Altair Global Services, LLC",Do not source,Business Services,2025,2026,5.0,4.0,7.0,5.0,4.0,35.0,5.0,60.0,3.0,8.0
US129581270L,"Bio-Synthesis, Inc.",Take caution,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,4.0,1.0,4.0,5.0,4.0,47.0,5.0,48.0,3.0,7.0
US129581270L,"Bio-Synthesis, Inc.",Take caution,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,4.0,1.0,6.0,5.0,1.0,47.0,5.0,48.0,3.0,7.0
US129581270L,"Bio-Synthesis, Inc.",Take caution,"Chemicals, Petroleum, Rubber & Plastic",2025,2026,4.0,1.0,7.0,5.0,1.0,47.0,5.0,48.0,3.0,7.0
US129811464L,"Noble International, Inc.",Take caution,Miscellaneous Manufacturing,2023,2024,5.0,6.0,5.0,17.0,5.0,44.0,5.0,39.0,3.0,7.0
US129811464L,"Noble International, Inc.",Take caution,Miscellaneous Manufacturing,2024,2025,5.0,6.0,4.0,17.0,5.0,44.0,5.0,39.0,3.0,7.0
US129811464L,"Noble International, Inc.",Take caution,Miscellaneous Manufacturing,2025,2026,5.0,6.0,4.0,17.0,5.0,44.0,5.0,39.0,3.0,7.0
US129813402L,Winston & Strawn LLP,Do not source,Business Services,2023,2024,5.0,5.0,5.0,5.0,5.0,28.0,6.0,67.0,3.0,8.0
US129813402L,Winston & Strawn LLP,Do not source,Business Services,2024,2025,5.0,5.0,8.0,5.0,4.0,28.0,6.0,67.0,3.0,8.0
US129813402L,Winston & Strawn LLP,Do not source,Business Services,2025,2026,5.0,5.0,8.0,5.0,4.0,28.0,6.0,67.0,3.0,8.0
US129999744L,Detrex Corp,Take caution,Wholesale,2023,2024,6.0,6.0,6.0,23.0,6.0,23.0,6.0,54.0,3.0,7.0
US129999744L,Detrex Corp,Take caution,Wholesale,2024,2025,6.0,6.0,3.0,23.0,8.0,23.0,6.0,54.0,3.0,7.0
US129999744L,Detrex Corp,Take caution,Wholesale,2025,2026,6.0,6.0,3.0,23.0,8.0,23.0,6.0,54.0,3.0,7.0
US130243509L,King & Spalding LLP,Take caution,Business Services,2023,2024,5.0,4.0,5.0,5.0,5.0,28.0,5.0,67.0,3.0,8.0
US130243509L,King & Spalding LLP,Take caution,Business Services,2024,2025,5.0,4.0,7.0,5.0,4.0,28.0,5.0,67.0,3.0,8.0
US130243509L,King & Spalding LLP,Take caution,Business Services,2025,2026,5.0,4.0,7.0,5.0,4.0,28.0,5.0,67.0,3.0,8.0
US130380382L,Advancion Corporation,Do not source,"Banking, Insurance & Financial Services",2023,2024,3.0,2.0,3.0,56.0,3.0,11.0,6.0,33.0,2.0,6.0
US130380382L,Advancion Corporation,Do not source,"Banking, Insurance & Financial Services",2024,2025,3.0,2.0,6.0,13.0,1.0,43.0,6.0,44.0,2.0,6.0
US130397367L,Biosynth International INC,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,2.0,3.0,56.0,3.0,11.0,5.0,33.0,2.0,6.0
US130397367L,Biosynth International INC,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,2.0,2.0,56.0,0.0,11.0,5.0,33.0,2.0,6.0
US130397367L,Biosynth International INC,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2025,2026,3.0,2.0,2.0,56.0,0.0,11.0,5.0,33.0,2.0,6.0
US130405574L,Transcontinental H.S. Crocker Inc.,Take caution,"Wood, Furniture & Paper Manufacturing",2023,2024,3.0,0.0,3.0,55.0,3.0,12.0,5.0,33.0,3.0,7.0
US130405574L,Transcontinental H.S. Crocker Inc.,Take caution,"Wood, Furniture & Paper Manufacturing",2024,2025,3.0,0.0,1.0,55.0,2.0,12.0,5.0,33.0,3.0,7.0
US130405574L,Transcontinental H.S. Crocker Inc.,Take caution,"Wood, Furniture & Paper Manufacturing",2025,2026,3.0,0.0,1.0,55.0,2.0,12.0,5.0,33.0,3.0,7.0
US130670492L,Valdes Engineering Company,Take caution,Business Services,2023,2024,5.0,3.0,5.0,5.0,5.0,51.0,5.0,44.0,3.0,7.0
US130670492L,Valdes Engineering Company,Take caution,Business Services,2024,2025,5.0,3.0,7.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
US130670492L,Valdes Engineering Company,Take caution,Business Services,2025,2026,5.0,3.0,7.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
US131281707L,Covington & Burling LLP,Take caution,Business Services,2023,2024,5.0,5.0,5.0,5.0,5.0,28.0,5.0,67.0,3.0,8.0
US131281707L,Covington & Burling LLP,Take caution,Business Services,2024,2025,5.0,4.0,7.0,5.0,4.0,28.0,5.0,67.0,3.0,8.0
US131281707L,Covington & Burling LLP,Take caution,Business Services,2025,2026,5.0,4.0,7.0,5.0,4.0,28.0,5.0,67.0,3.0,8.0
US131530344L,"Pharmaron, Inc.",Take caution,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,2.0,3.0,9.0,3.0,58.0,6.0,33.0,2.0,6.0
US131530344L,"Pharmaron, Inc.",Take caution,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,2.0,0.0,9.0,2.0,58.0,6.0,33.0,2.0,6.0
US131530344L,"Pharmaron, Inc.",Take caution,"Chemicals, Petroleum, Rubber & Plastic",2025,2026,3.0,2.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
US132174226L,Placon IM Inc.,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,5.0,3.0,5.0,40.0,5.0,25.0,5.0,35.0,4.0,7.0
US132174226L,Placon IM Inc.,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,5.0,3.0,4.0,40.0,5.0,25.0,5.0,35.0,4.0,7.0
US132174226L,Placon IM Inc.,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2025,2026,5.0,3.0,4.0,40.0,5.0,25.0,5.0,35.0,4.0,7.0
US132211434L,Prent Corporation,Take caution,"Wood, Furniture & Paper Manufacturing",2023,2024,3.0,0.0,3.0,55.0,3.0,12.0,6.0,33.0,3.0,7.0
US132211434L,Prent Corporation,Take caution,"Wood, Furniture & Paper Manufacturing",2024,2025,3.0,0.0,1.0,55.0,2.0,12.0,5.0,33.0,3.0,7.0
US132211434L,Prent Corporation,Take caution,"Wood, Furniture & Paper Manufacturing",2025,2026,3.0,0.0,1.0,55.0,2.0,12.0,5.0,33.0,3.0,7.0
US132968410L,Hibbert Group,Do not source,Business Services,2023,2024,5.0,4.0,5.0,5.0,5.0,47.0,5.0,48.0,3.0,7.0
US132968410L,Hibbert Group,Do not source,Business Services,2024,2025,5.0,4.0,8.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
US132968410L,Hibbert Group,Do not source,Business Services,2025,2026,5.0,4.0,8.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
US132994829L,Data NET IT,Take caution,Wholesale,2023,2024,5.0,6.0,5.0,16.0,5.0,30.0,5.0,54.0,3.0,7.0
US132994829L,Data NET IT,Take caution,Wholesale,2024,2025,5.0,7.0,4.0,16.0,6.0,30.0,5.0,54.0,3.0,7.0
US132994829L,Data NET IT,Take caution,Wholesale,2025,2026,5.0,7.0,4.0,16.0,6.0,30.0,5.0,54.0,3.0,7.0
US133668641,Mettler-Toledo International Inc.,Go ahead,"Industrial, Electric & Electronic Machinery",2023,2024,4.0,3.0,4.0,5.0,4.0,40.0,6.0,55.0,3.0,7.0
US133668641,Mettler-Toledo International Inc.,Go ahead,"Industrial, Electric & Electronic Machinery",2024,2025,4.0,2.0,8.0,5.0,2.0,40.0,5.0,55.0,3.0,7.0
US134038692L,"Totaloffice Interiors, INC",Do not source,Wholesale,2023,2024,5.0,6.0,5.0,15.0,5.0,31.0,5.0,54.0,3.0,7.0
US134038692L,"Totaloffice Interiors, INC",Do not source,Wholesale,2024,2025,5.0,6.0,0.0,15.0,7.0,31.0,6.0,54.0,3.0,7.0
US134038692L,"Totaloffice Interiors, INC",Do not source,Wholesale,2025,2026,5.0,6.0,0.0,15.0,7.0,31.0,6.0,54.0,3.0,7.0
US134175761L,"Kennedy Office Supply Company, INC",Do not source,Wholesale,2023,2024,6.0,6.0,6.0,23.0,6.0,23.0,5.0,54.0,3.0,7.0
US134175761L,"Kennedy Office Supply Company, INC",Do not source,Wholesale,2024,2025,6.0,7.0,5.0,23.0,8.0,23.0,5.0,54.0,3.0,7.0
US134175761L,"Kennedy Office Supply Company, INC",Do not source,Wholesale,2025,2026,6.0,7.0,5.0,23.0,8.0,23.0,5.0,54.0,3.0,7.0
US134222995L,"Solara Solutions, LLC",Take caution,"Industrial, Electric & Electronic Machinery",2023,2024,4.0,3.0,4.0,33.0,4.0,20.0,5.0,47.0,3.0,7.0
US134222995L,"Solara Solutions, LLC",Take caution,"Industrial, Electric & Electronic Machinery",2024,2025,4.0,3.0,3.0,33.0,3.0,20.0,6.0,47.0,3.0,7.0
US134222995L,"Solara Solutions, LLC",Take caution,"Industrial, Electric & Electronic Machinery",2025,2026,4.0,3.0,3.0,33.0,3.0,20.0,6.0,47.0,3.0,7.0
US134655927L,RGD Project Management,Do not source,Business Services,2024,2025,5.0,4.0,7.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
US134655927L,RGD Project Management,Do not source,Business Services,2025,2026,5.0,4.0,7.0,5.0,5.0,51.0,5.0,44.0,3.0,7.0
US134668252L,Merkle Direct Marketing,Take caution,Business Services,2023,2024,4.0,1.0,4.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
US134668252L,Merkle Direct Marketing,Take caution,Business Services,2024,2025,4.0,1.0,7.0,5.0,2.0,51.0,6.0,44.0,3.0,7.0
US134668252L,Merkle Direct Marketing,Take caution,Business Services,2025,2026,4.0,1.0,7.0,5.0,2.0,51.0,6.0,44.0,3.0,7.0
US135315170,Pfizer INC,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,4.0,4.0,4.0,9.0,4.0,58.0,5.0,33.0,2.0,6.0
US135315170,Pfizer INC,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,4.0,4.0,1.0,9.0,4.0,58.0,5.0,33.0,2.0,6.0
US135519383L,"Actalent Scientific, LLC",Take caution,Business Services,2023,2024,4.0,2.0,4.0,5.0,4.0,40.0,6.0,55.0,3.0,7.0
US135519383L,"Actalent Scientific, LLC",Take caution,Business Services,2024,2025,5.0,3.0,6.0,5.0,3.0,51.0,6.0,44.0,3.0,7.0
US136945585L,"Phoenix Pharmaceuticals, Inc.",Take caution,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,2.0,3.0,9.0,3.0,58.0,6.0,33.0,2.0,6.0
US136945585L,"Phoenix Pharmaceuticals, Inc.",Take caution,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,2.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
US136945585L,"Phoenix Pharmaceuticals, Inc.",Take caution,"Chemicals, Petroleum, Rubber & Plastic",2025,2026,3.0,2.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
US138589241L,"DPR Construction II, INC",Take caution,Construction,2023,2024,5.0,5.0,5.0,30.0,5.0,35.0,5.0,35.0,2.0,8.0
US138589241L,"DPR Construction II, INC",Take caution,Construction,2024,2025,5.0,3.0,4.0,23.0,2.0,23.0,6.0,54.0,3.0,7.0
US148154956L,Papyrus,Take caution,Retail,2023,2024,6.0,9.0,6.0,12.0,6.0,47.0,6.0,41.0,3.0,7.0
US148154956L,Papyrus,Take caution,Retail,2024,2025,6.0,9.0,0.0,12.0,9.0,47.0,5.0,41.0,3.0,7.0
US148154956L,Papyrus,Take caution,Retail,2025,2026,6.0,9.0,0.0,12.0,9.0,47.0,5.0,41.0,3.0,7.0
US149092060L,"Kpmg, LLP",Take caution,Business Services,2023,2024,5.0,6.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,6.0
US149092060L,"Kpmg, LLP",Take caution,Business Services,2024,2025,4.0,4.0,9.0,5.0,2.0,35.0,5.0,60.0,3.0,7.0
US149106963L,Research Triangle Institute,Take caution,Business Services,2023,2024,5.0,4.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
US149209069L,Alcami Carolinas Corporation,Take caution,Transport Manufacturing,2023,2024,5.0,5.0,5.0,13.0,5.0,40.0,6.0,47.0,2.0,7.0
US149209069L,Alcami Carolinas Corporation,Take caution,Transport Manufacturing,2024,2025,5.0,5.0,5.0,13.0,4.0,40.0,5.0,47.0,2.0,7.0
US149209069L,Alcami Carolinas Corporation,Take caution,Transport Manufacturing,2025,2026,5.0,5.0,5.0,13.0,4.0,40.0,5.0,47.0,2.0,7.0
US161454882L,BIO VID Corp,Take caution,Business Services,2023,2024,4.0,1.0,4.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
US161454882L,BIO VID Corp,Take caution,Business Services,2024,2025,4.0,1.0,7.0,5.0,2.0,51.0,6.0,44.0,3.0,7.0
US161454882L,BIO VID Corp,Take caution,Business Services,2025,2026,4.0,1.0,7.0,5.0,2.0,51.0,6.0,44.0,3.0,7.0
US161636124L,"KJT Group, Inc.",Take caution,Business Services,2023,2024,4.0,1.0,4.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
US161636124L,"KJT Group, Inc.",Take caution,Business Services,2024,2025,4.0,1.0,7.0,5.0,2.0,51.0,6.0,44.0,3.0,7.0
US161636124L,"KJT Group, Inc.",Take caution,Business Services,2025,2026,4.0,1.0,7.0,5.0,2.0,51.0,6.0,44.0,3.0,7.0
US167957874L,"Clearview Healthcare Partners, LLC",Do not source,Business Services,2023,2024,4.0,2.0,4.0,5.0,4.0,60.0,5.0,35.0,3.0,7.0
US167957874L,"Clearview Healthcare Partners, LLC",Do not source,Business Services,2024,2025,4.0,1.0,7.0,5.0,2.0,51.0,5.0,44.0,3.0,7.0
US167957874L,"Clearview Healthcare Partners, LLC",Do not source,Business Services,2025,2026,4.0,1.0,7.0,5.0,2.0,51.0,5.0,44.0,3.0,7.0
US169741095L,Insight Research Group USA,Take caution,Business Services,2023,2024,5.0,4.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
US169741095L,Insight Research Group USA,Take caution,Business Services,2024,2025,5.0,4.0,7.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
US169741095L,Insight Research Group USA,Take caution,Business Services,2025,2026,5.0,4.0,7.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
US172290441L,"Phoenix Marketing International, Inc.",Take caution,Business Services,2023,2024,4.0,3.0,4.0,5.0,4.0,47.0,6.0,48.0,3.0,7.0
