composite_key,supplier_number_name,supplier_key,supplier_name,coupa_name,coupa_supplier_id,coupa_supplier_number,coupa_supplier_name,coupa_created_at,coupa_created_by,coupa_updated_at,coupa_updated_by,coupa_supplier_commodity,coupa_tax_id,coupa_primary_contact_email,coupa_primary_contact_phone_work,coupa_primary_pontact_phone_mobile,coupa_primary_contact_phone_fax,coupa_primary_contact_first_name,coupa_primary_contact_last_name,coupa_primary_address_street1,coupa_primary_address_street2,coupa_primary_address_city,coupa_primary_address_state,coupa_primary_address_postal_code,coupa_primary_address_country,coupa_vat_id,coupa_primary_address_tax_country,coupa_invoice_matching_level,coupa_po_method,coupa_po_change_method,coupa_po_email,coupa_supplier_payment_terms_code,coupa_supplier_payment_terms,coupa_supplier_shipping_terms_code,coupa_supplier_shipping_terms,coupa_vendor_account_group,coupa_supplier_owner,coupa_preferred_supplier,coupa_parent_company_supplier_number,coupa_content_groups,coupa_parent_company_id,coupa_parent_company_name,coupa_supplier_tag,moodys_bvd_id,moodys_company_name,moodys_status,moodys_closing_date_last_avail_year,moodys_nom_last_avail_year,moodys_financial_risk,moodys_last_closing_year
MOODYS_DK26092183-COUPA_1289364,1289364 - DUSTIN DENMARK A/S ,1289364,DUSTIN DENMARK A/S ,1289364,89875,1289364,DUSTIN DENMARK A/S ,2019-06-15 10:26:15,sftp_integration@coupa.com,2024-10-21 21:36:53,MTSI,Moody's supplier,DK26092183,SERVICE@DUSTIN.DK,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,MICHAEL DREWSENS VEJ 23,Moody's supplier,HØJBJERG,Moody's supplier,8270,DK,DK26092183,DK,3-way,email,email,SERVICE@DUSTIN.DK,F030,F030 Invoice Date + 30 days,Moody's supplier,Moody's supplier,NNAF,Moody's supplier,Moody's supplier,Moody's supplier,0322 NN Health Care CH;0322 NN Health Care CH Purchasing,Moody's supplier,Moody's supplier,Moody's supplier,DK26092183,Dustin A/S,Active,2024-08-31,12,Take caution,2024
MOODYS_FR422534024-COUPA_1243446,1243446 - SARL FORTE STEPHANE ,1243446,SARL FORTE STEPHANE ,1243446,66062,1243446,SARL FORTE STEPHANE ,2019-06-14 15:59:55,sftp_integration@coupa.com,2025-04-17 09:20:52,MTSI,Moody's supplier,FR70422534024,stephaneforte@wanadoo.fr,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,8 Rue du petit réau,Moody's supplier,LEVES,Moody's supplier,28300,FR,FR70422534024,FR,3-way,email,email,stephaneforte@wanadoo.fr,F014,F014 Invoice Date + 14 days,DDP,DDP Delivered duty paid,NNAF,Moody's supplier,Moody's supplier,Moody's supplier,0005 Chartres FR;0005 Chartres FR Purchasing,Moody's supplier,Moody's supplier,am,FR422534024,Forte Peinture Isolation,Active,2024-09-30,12,Take caution,2024
MOODYS_DK76818312-COUPA_26762,26762 - TOPP TRYKLUFT A/S ,26762,TOPP TRYKLUFT A/S ,26762,8242,26762,TOPP TRYKLUFT A/S ,2019-06-13 16:39:22,sftp_integration@coupa.com,2026-01-23 07:59:58,BVVK,Moody's supplier,DK76818312,TOPP@TOPPTRYKLUFT.DK,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,INDUSTRIVEJ 2,Moody's supplier,SLANGERUP,Moody's supplier,3550,DK,DK76818312,DK,3-way,email,email,TOPP@TOPPTRYKLUFT.DK,N000,N000 Net cash,DDP,DDP Delivered duty paid,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing;0396 NN Invest 4 A/S DK,Moody's supplier,Moody's supplier,Moody's supplier,DK76818312,Topp Trykluft A/S,Active,2025-04-30,12,Take caution,2025
MOODYS_FR325204725-COUPA_1377039,1377039 - DOMINIQUE DUTSCHER ,1377039,DOMINIQUE DUTSCHER ,1377039,286243,1377039,DOMINIQUE DUTSCHER ,2022-08-23 18:32:49,sftp_integration@coupa.com,2025-04-17 09:21:24,MTSI,Moody's supplier,FR21325204725,info@dutscher.com,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,2c rue de Bruxelles,Moody's supplier,BERNOLSHEIM,Moody's supplier,67170,FR,FR21325204725,FR,3-way,email,email,adv.industrie@dutscher.com,F045,F045 Invoice Date + 45 days,DDP,DDP Delivered duty paid,NNAF,Moody's supplier,Moody's supplier,Moody's supplier,0005 Chartres FR;0005 Chartres FR Purchasing,Moody's supplier,Moody's supplier,am,FR325204725,Dominique Dutscher S A,Active,2023-12-31,12,Take caution,2023
MOODYS_DE8270001750-COUPA_47637,47637 - ZWICKROELL GMBH & CO. KG ,47637,ZWICKROELL GMBH & CO. KG ,47637,16729,47637,ZWICKROELL GMBH & CO. KG ,2019-06-14 09:43:21,sftp_integration@coupa.com,2026-01-15 17:38:21,KBPI,Moody's supplier,DE147043343,INFO@ZWICKROELL.DE,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,AUGUST-NAGEL-STR. 11,Moody's supplier,ULM,Moody's supplier,89079,DE,DE147043343,DE,3-way,email,email,eprocurement@zwickroell.com,F060,F060 Invoice Date + 60 days,DDP,DDP Delivered duty paid,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,0005 Chartres FR;0005 Chartres FR Purchasing;0084 Clayton US;0084 Clayton US Purchasing;1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing;0031 NN Japan KFA JP;0031 NN Japan KFA JP Purchasing;0031 NN Japan HQ JP;0497 NN Manufacturing US;0497 NN Manufacturing US Purchasing;0498 NN Italian Holding IT;0498 NN Italian Holding IT Purchasing;0490 Catalent Indiana US;0491 Catalent Anagni IT,Moody's supplier,Moody's supplier,other,DE8270001750,ZwickRoell GmbH & Co. KG,Active,2023-12-31,12,Take caution,2023
MOODYS_DK33963556-COUPA_45731,45731 - DELOITTE STATSAUTORISERETREVISIONSPARTNERSEL,45731,DELOITTE STATSAUTORISERETREVISIONSPARTNERSEL,45731,16499,45731,DELOITTE STATSAUTORISERETREVISIONSPARTNERSEL,2019-06-14 09:43:01,sftp_integration@coupa.com,2025-01-17 15:51:09,IMDN,Moody's supplier,DK33963556,INFO@DELOITTE.DK,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,WEIDEKAMPSGADE 6,Moody's supplier,KØBENHAVN S,Moody's supplier,2300,DK,DK33963556,DK,3-way,email,email,NOVONORDISKPMO@DELOITTE.DK,F045,F045 Invoice Date + 45 days,CPT,CPT Carriage paid,NNLE,Moody's supplier,Preferred Supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing;0070 NN Region Pacific A/S DK;0074 NN Pharmatech DK;0099 NN Invest 2 A/S DK;0430 NNPO Iraq IQ;0074 NN Pharmatech DK Purchasing;0077 NN Region Europe DK;0080 NN Region AAMEO and LATAM DK;0403 NN Region China CN;0404 NN North America Operatio DK,Moody's supplier,Moody's supplier,Moody's supplier,DK33963556,Deloitte Statsautoriseret Revisionspartnerselskab,Active,2025-05-31,12,Go ahead,2025
MOODYS_DE7330255035-COUPA_26651,26651 - TOSOH BIOSCIENCE GMBH ,26651,TOSOH BIOSCIENCE GMBH ,26651,8923,26651,TOSOH BIOSCIENCE GMBH ,2019-06-13 17:14:35,sftp_integration@coupa.com,2025-10-31 11:21:34,customerservice.tbg@tosoh.com,Moody's supplier,DE147840005,INFO.SEP.EU@TOSOH.COM,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,IM LEUSCHNERPARK 4,Moody's supplier,GRIESHEIM,Moody's supplier,64347,DE,DE147840005,DE,3-way,email,email,customerservice.tbg@tosoh.com,F045,F045 Invoice Date + 45 days,DDP,DDP Delivered duty paid,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing,Moody's supplier,Moody's supplier,Moody's supplier,DE7330255035,Tosoh Bioscience GmbH,Active,2023-12-31,12,Take caution,2023
MOODYS_DK32448674-COUPA_17182,17182 - G.A. HANSEN A/S ,17182,G.A. HANSEN A/S ,17182,8,17182,G.A. HANSEN A/S ,2019-06-12 16:30:24,sftp_integration@coupa.com,2026-02-12 09:28:39,Moodys.Connector,Moody's supplier,DK32448674,info@ga-hansen.dk,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,SYMFONIVEJ 22,Moody's supplier,HERLEV,Moody's supplier,2730,DK,DK32448674,DK,3-way,email,email,ordre@ga-hansen.dk,FD1M,FD1M Invoice Date + 1 month,CPT,CPT Carriage paid,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing,Moody's supplier,Moody's supplier,Moody's supplier,DK32448674,G. A. Hansen A/S,Active,2024-09-30,12,Take caution,2024
MOODYS_IE253017-COUPA_51398,51398 - MILLMOUNT HEALTHCARE LIMITED (PCI) ,51398,MILLMOUNT HEALTHCARE LIMITED (PCI) ,51398,9535,51398,MILLMOUNT HEALTHCARE LIMITED (PCI) ,2019-06-14 09:25:36,sftp_integration@coupa.com,2025-12-29 09:42:40,VCNS,Moody's supplier,IE8253017B,INVOICESSTATEMENTS-DUB@PCISERVICES.COM,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,UNIT 4 DONORE ROAD INDUSTRIAL ESTAT,Moody's supplier,DROGHEDA,Moody's supplier,Moody's supplier,IE,IE8253017B,IE,3-way,email,email,INFO@MILLMOUNT.COM,F060,F060 Invoice Date + 60 days,FCA,FCA Free carrier,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing,Moody's supplier,Moody's supplier,SSIMS,IE253017,Millmount Healthcare Limited,Active,2024-06-30,12,Take caution,2024
MOODYS_DK81093628-COUPA_1359882,1359882 - COMPASS GROUP DANMARK A/S DUP#44837 IN 1000,1359882,COMPASS GROUP DANMARK A/S DUP#44837 IN 1000,1359882,239450,1359882,COMPASS GROUP DANMARK A/S DUP#44837 IN 1000,2021-10-07 08:03:36,sftp_integration@coupa.com,2026-02-09 12:56:28,IMDN,Moody's supplier,DK81093628,Vickie.Tao@compass-group.dk,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,"RUED LANGGAARDS VEJ 8, 1. SAL",Moody's supplier,KØBENHAVN S,Moody's supplier,2300,DK,DK81093628,DK,3-way,email,email,117510@foodandco.dk,F014,F014 Invoice Date + 14 days,DDP,DDP Delivered duty paid,NNAF,Moody's supplier,Moody's supplier,Moody's supplier,0030 NN Turkey TR;0074 NN Pharmatech DK;0030 NN Turkey TR Purchasing;0074 NN Pharmatech DK Purchasing,Moody's supplier,Moody's supplier,am,DK81093628,Compass Group Danmark A/S,Active,2024-09-30,12,Take caution,2024
MOODYS_IE690278-COUPA_156618,156618 - BIO-TECHNE IRELAND LIMITED ,156618,BIO-TECHNE IRELAND LIMITED ,156618,288558,156618,BIO-TECHNE IRELAND LIMITED ,2022-09-09 12:32:51,sftp_integration@coupa.com,2025-12-29 09:45:09,IRLU,Moody's supplier,IE3752343HH,ACCOUNTS.EMEA@BIO-TECHNE.COM,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,"UNIT A6A, NORTH CITY BUSINESS PARK",Moody's supplier,DUBLIN 11,Moody's supplier,D11 Y1KF,IE,IE3752343HH,IE,3-way,cxml,email,ORDERS.EMEA@BIO-TECHNE.COM,F045,F045 Invoice Date + 45 days,DDP,DDP Delivered duty paid,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing;0074 NN Pharmatech DK;0074 NN Pharmatech DK Purchasing,Moody's supplier,Moody's supplier,other,IE690278,Bio-Techne Ireland Limited,Active,2025-06-30,12,Take caution,2025
MOODYS_DK19846679-COUPA_29362,29362 - ONEMED A/S ,29362,ONEMED A/S ,29362,16,29362,ONEMED A/S ,2019-06-12 16:30:27,sftp_integration@coupa.com,2026-02-10 16:59:32,Moodys.Connector,Moody's supplier,DK19846679,Denmarkokonomi@onemed.com,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,P O PEDERSENS VEJ 16,Moody's supplier,AARHUS N,Moody's supplier,8200,DK,DK19846679,DK,3-way,email,email,INFO.DK@ONEMED.COM,F030,F030 Invoice Date + 30 days,CPT,CPT Carriage paid,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing;0396 NN Invest 4 A/S DK;0438 Novo Nordisk Denmark A/S DK;0438 Novo Nordisk Denmark A/S DK Purchasing,Moody's supplier,Moody's supplier,other,DK19846679,Onemed A/S,Active,2024-12-31,12,Do not source,2024
MOODYS_DK32284671-COUPA_43428,43428 - MCKINSEY & COMPANY DENMARK P/S ,43428,MCKINSEY & COMPANY DENMARK P/S ,43428,10834,43428,MCKINSEY & COMPANY DENMARK P/S ,2019-06-14 09:31:29,sftp_integration@coupa.com,2025-12-29 09:45:46,IMDN,Moody's supplier,DK32284671,ANNA_HENDEL@MCKINSEY.COM,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,VED STRANDEN 14,Moody's supplier,COPENHAGEN K,Moody's supplier,1061,DK,DK32284671,DK,3-way,email,email,COP-WIP-team@mckinsey.com,F045,F045 Invoice Date + 45 days,CPT,CPT Carriage paid,NNLE,Moody's supplier,Preferred Supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing;0074 NN Pharmatech DK;0438 Novo Nordisk Denmark A/S DK;0438 Novo Nordisk Denmark A/S DK Purchasing;0074 NN Pharmatech DK Purchasing,Moody's supplier,Moody's supplier,other,DK32284671,Mckinsey & Company Denmark P/S,Active,2024-12-31,12,Go ahead,2024
MOODYS_DK24994589-COUPA_33222,33222 - BRENNTAG NORDIC A/S ,33222,BRENNTAG NORDIC A/S ,33222,15485,33222,BRENNTAG NORDIC A/S ,2019-06-14 09:40:58,sftp_integration@coupa.com,2025-12-29 09:43:22,VCNS,Moody's supplier,DK24994589,finance.dk@brenntag-nordic.com,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,BORUPVANG 5B,Moody's supplier,BALLERUP,Moody's supplier,2750,DK,DK24994589,DK,3-way,email,email,CPN.DK@BRENNTAG-NORDIC.COM,L030,L030 Current Month + 30 days,CPT,CPT Carriage paid,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing;0074 NN Pharmatech DK;0074 NN Pharmatech DK Purchasing,Moody's supplier,Moody's supplier,SSIMS,DK24994589,Brenntag Nordic A/S,Active,2024-12-31,12,Go ahead,2024
MOODYS_DK10101859-COUPA_45529,45529 - HM RUSTFRI DESIGN APS ,45529,HM RUSTFRI DESIGN APS ,45529,16974,45529,HM RUSTFRI DESIGN APS ,2019-06-14 09:43:42,sftp_integration@coupa.com,2024-07-01 14:10:47,VCNS,Moody's supplier,DK10101859,HM@RUSTFRIDESIGN.DK,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,FOLDAGERVEJ 2,Moody's supplier,LI. SKENSVED,Moody's supplier,4623,DK,DK10101859,DK,3-way,email,email,HM@RUSTFRIDESIGN.DK,F045,F045 Invoice Date + 45 days,CPT,CPT Carriage paid,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing;0074 NN Pharmatech DK;0074 NN Pharmatech DK Purchasing,Moody's supplier,Moody's supplier,IES,DK10101859,HM Rustfri Design ApS,Active,2024-12-31,12,Take caution,2024
MOODYS_DK16275247-COUPA_23682,23682 - PHARMA SKAN APS ,23682,PHARMA SKAN APS ,23682,1614,23682,PHARMA SKAN APS ,2019-06-12 16:37:43,sftp_integration@coupa.com,2025-01-08 11:35:54,VCNS,Moody's supplier,DK16275247,SD@PHARMA-SKAN.DK,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,ADELGADE 27,Moody's supplier,SKANDERBORG,Moody's supplier,8660,DK,DK16275247,DK,3-way,email,email,ic@pharma-skan.dk,F030,F030 Invoice Date + 30 days,CPT,CPT Carriage paid,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing,Moody's supplier,Moody's supplier,StSo,DK16275247,Pharma-Skan ApS,Active,2024-12-31,12,Take caution,2024
MOODYS_DK26366321-COUPA_47664,47664 - DSV SOLUTIONS A/S ,47664,DSV SOLUTIONS A/S ,47664,11641,47664,DSV SOLUTIONS A/S ,2019-06-14 09:34:14,sftp_integration@coupa.com,2025-12-29 09:43:32,VCNS,Moody's supplier,DK26366321,JESPER.SPRING@DK.DSV.COM,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,HOVEDGADEN 630,Moody's supplier,HEDEHUSENE,Moody's supplier,2640,DK,DK26366321,DK,3-way,email,email,LEIF.FELDBORG@DK.DSV.COM,F060,F060 Invoice Date + 60 days,DDU,DDU Delivered duty unpaid,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing,Moody's supplier,Moody's supplier,SSIMS,DK26366321,DSV Contract Logistics A/S,Active,2024-12-31,12,Do not source,2024
MOODYS_DK45667219-COUPA_50781,50781 - PETER LARSEN KAFFE A/S ,50781,PETER LARSEN KAFFE A/S ,50781,16006,50781,PETER LARSEN KAFFE A/S ,2019-06-14 09:41:51,sftp_integration@coupa.com,2025-01-31 05:33:37,VCNS,Moody's supplier,DK45667219,ordre@peterlarsenkaffe.dk,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,ÆRØVEJ 15,Moody's supplier,VIBORG,Moody's supplier,8800,DK,DK45667219,DK,3-way,email,email,KAFFE@PETERLARSENKAFFE.DK,N000,N000 Net cash,CPT,CPT Carriage paid,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing,Moody's supplier,Moody's supplier,Moody's supplier,DK45667219,Peter Larsen Kaffe A/S,Active,2024-12-31,12,Take caution,2024
MOODYS_DK30714520-COUPA_45050,45050 - BAIN & COMPANY DENMARK APS ,45050,BAIN & COMPANY DENMARK APS ,45050,18557,45050,BAIN & COMPANY DENMARK APS ,2019-06-14 09:50:36,sftp_integration@coupa.com,2025-01-17 15:52:07,IMDN,Moody's supplier,DK30714520,CopenhagenReception@Bain.com,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,BREDGADE 31 A,Moody's supplier,COPENHAGEN K,Moody's supplier,1260,DK,DK30714520,DK,3-way,email,email,Nordics.AR@Bain.com,F060,F060 Invoice Date + 60 days,CPT,CPT Carriage paid,NNLE,Moody's supplier,Preferred Supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing,Moody's supplier,Moody's supplier,Moody's supplier,DK30714520,Bain & Company Denmark P/S,Active,2024-12-31,12,Do not source,2024
MOODYS_NL32059695-COUPA_41208,41208 - THERMO FISHER SCIENTIFIC ,41208,THERMO FISHER SCIENTIFIC ,41208,10193,41208,THERMO FISHER SCIENTIFIC ,2019-06-14 09:29:07,sftp_integration@coupa.com,2025-04-24 14:46:54,VCNS,Moody's supplier,NL004098705B01,LSTP@NOVONORDISK.COM,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,TAKKEBIJSTERS 1,Moody's supplier,BREDA,Moody's supplier,4817 BL,NL,NL004098705B01,NL,3-way,email,email,Denmark.order@thermofisher.com,F030,F030 Invoice Date + 30 days,EXW,EXW Ex works,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing;0396 NN Invest 4 A/S DK,Moody's supplier,Moody's supplier,IES,NL32059695,Thermo Fisher Scientific B.V.,Active,2024-12-31,12,Go ahead,2024
MOODYS_DE2150836879-COUPA_48272,48272 - EVOTEC INTERNATIONAL GMBH ,48272,EVOTEC INTERNATIONAL GMBH ,48272,12846,48272,EVOTEC INTERNATIONAL GMBH ,2019-06-14 09:37:02,sftp_integration@coupa.com,2025-07-21 12:21:13,VCNS,Moody's supplier,DE812839610,AR@Evotec.com,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,ESSENER BOGEN 7,Moody's supplier,HAMBURG,Moody's supplier,22419,DE,DE812839610,DE,3-way,email,email,lena.warlich@evotec.com,F030,F030 Invoice Date + 30 days,EXW,EXW Ex works,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing;0396 NN Invest 4 A/S DK,Moody's supplier,Moody's supplier,am,DE2150836879,Evotec SE,Active,2024-12-31,12,Do not source,2024
MOODYS_FR514727676-COUPA_1244278,1244278 - CoPhaClean ,1244278,CoPhaClean ,1244278,60987,1244278,CoPhaClean ,2019-06-14 15:52:34,sftp_integration@coupa.com,2025-04-17 09:20:41,MTSI,Moody's supplier,FR76514727676,comptabilite.clients@cophaclean.fr,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,2 Avenue alexandre Minkowski,Moody's supplier,Chambray Lès Tours,Moody's supplier,37170,FR,FR76514727676,FR,3-way,email,email,commande@cophaclean.fr,F045,F045 Invoice Date + 45 days,DDP,DDP Delivered duty paid,NNAF,Moody's supplier,Moody's supplier,Moody's supplier,0005 Chartres FR;0005 Chartres FR Purchasing,Moody's supplier,Moody's supplier,am,FR514727676,Cophaclean,Active,2024-12-31,12,Do not source,2024
MOODYS_GB03983598-COUPA_51691,51691 - WORLDONE RESEARCH LIMITED ,51691,WORLDONE RESEARCH LIMITED ,51691,15095,51691,WORLDONE RESEARCH LIMITED ,2019-06-14 09:40:26,sftp_integration@coupa.com,2025-01-17 15:51:15,IMDN,Moody's supplier,GB761384325,RECEIVABLES.FINANCE@SERMO.COM,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,42 Berners Street WorldOne Research,Moody's supplier,LONDON,Moody's supplier,W1T 3ND,GB,GB761384325,GB,3-way,email,email,RECEIVABLES.FINANCE@SERMO.COM,F060,F060 Invoice Date + 60 days,DDP,DDP Delivered duty paid,NNLE,Moody's supplier,Preferred Supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing;0018 NN Limited GB;0018 NN Limited GB Purchasing;0018 Oxford Research Centre GB,Moody's supplier,Moody's supplier,Moody's supplier,GB03983598,Worldone Research Limited,Active,2024-12-31,12,Do not source,2024
MOODYS_DE2150060049-COUPA_1314608,1314608 - IPSOS GMBH ,1314608,IPSOS GMBH ,1314608,117553,1314608,IPSOS GMBH ,2019-06-15 12:53:20,sftp_integration@coupa.com,2026-01-30 12:08:31,MTSI,Moody's supplier,DE118554701,markus.freisinger@ipsos.com,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,AMERIGO VESPUCCI PLATZ 1,Moody's supplier,HAMBURG,Moody's supplier,20457,DE,DE118554701,DE,3-way,email,email,markus.freisinger@ipsos.com,N000,N000 Net cash,Moody's supplier,Moody's supplier,NNAF,Moody's supplier,Moody's supplier,Moody's supplier,0003 NN Pharma GmbH DE;0003 NN Pharma GmbH DE Purchasing,Moody's supplier,Moody's supplier,Moody's supplier,DE2150060049,Ipsos GmbH,Active,2024-12-31,12,Go ahead,2024
MOODYS_EE11107818-COUPA_46522,46522 - ICOSAGEN CELL FACTORY OÜ ,46522,ICOSAGEN CELL FACTORY OÜ ,46522,8991,46522,ICOSAGEN CELL FACTORY OÜ ,2019-06-14 09:22:06,sftp_integration@coupa.com,2026-02-24 10:05:39,Moodys.Connector,Moody's supplier,EE100969520,QMCF@ICOSAGEN.COM,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Eerika tee 1,Moody's supplier,Tartu,Moody's supplier,61713,EE,EE100969520,EE,3-way,email,email,PO@ICOSAGEN.COM,F045,F045 Invoice Date + 45 days,EXW,EXW Ex works,NNLE,Moody's supplier,Moody's supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing,Moody's supplier,Moody's supplier,Moody's supplier,EE11107818,Icosagen Cell Factory OU,Active,2024-12-31,12,Take caution,2024
MOODYS_SE5564415882-COUPA_25230,25230 - SANIFLEX AB ,25230,SANIFLEX AB ,25230,4541,25230,SANIFLEX AB ,2019-06-12 16:49:57,sftp_integration@coupa.com,2026-02-24 08:20:07,BVVK,Moody's supplier,SE556441588201,SANIFLEX@SANIFLEX.SE,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,AGAVÄGEN 58,Moody's supplier,LIDINGÖ,Moody's supplier,181 55,SE,SE556441588201,SE,3-way,email,email,SANIFLEX@SANIFLEX.SE,F045,F045 Invoice Date + 45 days,DDP,DDP Delivered duty paid,NNLE,Moody's supplier,Preferred Supplier,Moody's supplier,1000 Novo Nordisk A/S DK;1000 Novo Nordisk A/S DK Purchasing,Moody's supplier,Moody's supplier,IES,SE5564415882,Saniflex Aktiebolag,Active,2024-12-31,12,Go ahead,2024
MOODYS_GB02883961-COUPA_1130244,1130244 - FISHER SCIENTIFIC UK LTD ,1130244,FISHER SCIENTIFIC UK LTD ,1130244,30967,1130244,FISHER SCIENTIFIC UK LTD ,2019-06-14 12:49:43,sftp_integration@coupa.com,2025-05-18 03:27:56,MTSI,Moody's supplier,GB844290424,FisherUK.Orders@thermo.com,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,BISHOP MEADOW ROAD,Moody's supplier,LOUGHBOROUGH,Moody's supplier,LE11 5RG,GB,GB844290424,GB,3-way,cxml,email,FisherUK.Orders@thermo.com,F030,F030 Invoice Date + 30 days,DDP,DDP Delivered duty paid,NNAF,Moody's supplier,Moody's supplier,Moody's supplier,0018 NN Limited GB;0018 NN Limited GB Purchasing;0018 Oxford Research Centre GB;0018 Oxford Research Centre GB Purchasing;0446 NN Research Centre Oxford GB;0446 NN Research Centre Oxford GB Purchasing,Moody's supplier,Moody's supplier,Moody's supplier,GB02883961,"Fisher Scientific U.K., Limited",Active,2024-12-31,12,Go ahead,2024
MOODYS_GBSC083107-COUPA_1295856,1295856 - LIFE TECHNOLOGIES LIMITED ,1295856,LIFE TECHNOLOGIES LIMITED ,1295856,94185,1295856,LIFE TECHNOLOGIES LIMITED ,2019-06-15 10:30:04,sftp_integration@coupa.com,2024-10-21 21:14:29,MTSI,Moody's supplier,GB263394741,UKORDERS.LIFESCI@THERMOFISHER.COM,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,Moody's supplier,3 FOUNTAIN DRIVE,Moody's supplier,PAISLEY,Moody's supplier,PA4 9RF,GB,GB263394741,GB,3-way,cxml,email,UKORDERS.LIFESCI@THERMOFISHER.COM,F045,F045 Invoice Date + 45 days,DDP,DDP Delivered duty paid,NNAF,Moody's supplier,Moody's supplier,Moody's supplier,0018 NN Limited GB;0018 NN Limited GB Purchasing;0018 Oxford Research Centre GB;0018 Oxford Research Centre GB Purchasing;0446 NN Research Centre Oxford GB;0446 NN Research Centre Oxford GB Purchasing,Moody's supplier,Moody's supplier,Moody's supplier,GBSC083107,Life Technologies Limited,Active,2024-12-31,12,Go ahead,2024
